"Uniprot"	"ProteinNames"	"Symbol"	"LFQ.intensity.AROM_Rep1"	"LFQ.intensity.AROM_Rep2"	"LFQ.intensity.AROM_Rep3"	"LFQ.intensity.WT_Rep1"	"LFQ.intensity.WT_Rep2"	"LFQ.intensity.WT_Rep3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
"Q68FH4"	"N-acetylgalactosamine kinase"	"Galk2"	15722000	34281000	29428000	12819000	10799000	13414000	1.03148749749579	2.88900775921351	3.19557791904771	0.0446073465019987	0.0171997208749753	0.0783700895150766	0.0405950410829464	4	2.37770806225332	0.0975256303366687	0.191214921345063	0.156286106729684	"Not Significant"	"Not Significant"	1.76447860096696	1.35059361028931
"Q68FL4"	"Putative adenosylhomocysteinase 3"	"Ahcyl2"	13683000	10811000	25471000	14909000	16439000	21119000	-0.152702468444337	-0.383719215763696	-0.434408882658242	0.720710295417544	0.678306252541715	0.437101540816634	0.417626357804056	4	2.37770806225332	0.0975256303366687	0.237550679853429	0.185347178861602	"Not Significant"	"Not Significant"	0.168574179644621	0.142239273956803
"Q68FL6"	"Methionine--tRNA ligase, cytoplasmic"	"Mars"	118230000	100490000	101180000	145870000	147570000	123570000	-0.381946318744932	-3.388274284538	-2.12820321276641	0.0275738855918895	0.0746846462458936	0.0636037784306019	0.100069024360215	4	2.37770806225332	0.0975256303366687	0.0190606978438705	0.0483136364812613	"Not Significant"	"Not Significant"	1.12676867175958	1.55950203069459
"Q69Z23"	"Dynein heavy chain 17, axonemal"	"Dnah17"	77983000	19093000	30209000	219250000	159770000	87324000	-2.0292086330345	-2.84402881010144	-3.46215791413759	0.0466768737541191	0.0121860537011554	0.0801934159730767	0.0338441561567391	4	2.37770806225332	0.0975256303366687	0.763618917202351	0.515289052784916	"Significant"	"Significant"	1.91413691237074	1.33089823910485
"Q69ZN7"	"Myoferlin"	"Myof"	219380000	264210000	229080000	2444000	5547400	17575000	5.25534277709769	6.33554747525321	7.78430568063813	0.0031777401157899	0.000174775432941011	0.0287841881993828	0.00528646208904977	4	2.37770806225332	0.0975256303366687	1.0321077891976	0.68368112678674	"Significant"	"Significant"	3.75751961339487	2.49788162345762
"Q69ZS7"	"HBS1-like protein"	"Hbs1l"	9232200	0	0	13770000	0	0	-0.457136612697337	-1.15756490010078	-1.30849737106909	0.311455114127409	0.235880558246857	0.263738567904219	0.216084555817158	4	2.37770806225332	0.0975256303366687	0.233933582532903	0.183078591284235	"Not Significant"	"Not Significant"	0.627307853069732	0.506604533567883
"Q6A026"	"Sister chromatid cohesion protein PDS5 homolog A"	"Pds5a"	0	15325000	16177000	17535000	12531000	0	-0.224755538322284	-0.31848594705602	-0.387402963286029	0.766052363216286	0.711058519147155	0.451448738129504	0.430150146541019	4	2.37770806225332	0.0975256303366687	0.74701877145994	0.504877697746162	"Not Significant"	"Not Significant"	0.14809465595536	0.115741543319561
"Q6A028"	"Switch-associated protein 70"	"Swap70"	0	9023100	7350900	0	4609800	0	0.330487581469561	1.18777303000948	1.22491131605226	0.300631551048989	0.263915735283697	0.257681892358095	0.232300906996095	4	2.37770806225332	0.0975256303366687	0.11612738037696	0.10919236067849	"Not Significant"	"Not Significant"	0.578534715338288	0.521965442486907
"Q6A068"	"Cell division cycle 5-like protein"	"Cdc5l"	35698000	2.6e+07	33936000	42661000	35817000	34749000	-0.251120783375257	-1.48417514318996	-1.2225153727461	0.21192624122455	0.264760189989953	0.204936744972049	0.232710018769192	4	2.37770806225332	0.0975256303366687	0.0429423953968466	0.0632918683600898	"Not Significant"	"Not Significant"	0.577147315937217	0.673815264556667
"Q6A0A9"	"Constitutive coactivator of PPAR-gamma-like protein 1"	"FAM120A"	18026000	44059000	56770000	17849000	9615300	11661000	1.49790208336728	2.64188603159994	3.15184004704328	0.0574669280739336	0.0182181570378474	0.0898649876169242	0.0420355371651708	4	2.37770806225332	0.0975256303366687	0.482203048209009	0.338789365909055	"Not Significant"	"Not Significant"	1.7394955586899	1.24058201769485
"Q6A4J8"	"Ubiquitin carboxyl-terminal hydrolase 7"	"Usp7"	290890000	171590000	184100000	429280000	412210000	371540000	-0.946295732799665	-3.83651352418613	-3.78832096806262	0.0185146378666299	0.00811062874343313	0.0547682635156719	0.0282220132620997	4	2.37770806225332	0.0975256303366687	0.0912581279478796	0.0935947496330607	"Not Significant"	"Not Significant"	2.09094547757438	1.73248477802785
"Q6DFW4"	"Nucleolar protein 58"	"Nop58"	57595000	62181000	62868000	57644000	44908000	36161000	0.422055253904836	2.12742868968273	1.90813451346871	0.100498187472845	0.102099833170268	0.125560171982107	0.123673800994633	4	2.37770806225332	0.0975256303366687	0.0590363987601696	0.073385778715489	"Not Significant"	"Not Significant"	0.990974967543758	0.997841770856825
"Q6DID5"	"PWWP domain-containing protein MUM1"	"Mum1"	9128000	10280000	8828900	13078000	12945000	11770000	-0.422044881711231	-5.12467856560353	-2.5002765628276	0.00686380041390034	0.0441989077580963	0.0382309951239678	0.072873192501872	4	2.37770806225332	0.0975256303366687	0.0101736144200012	0.0427397950089821	"Not Significant"	"Not Significant"	1.35458846278875	2.16343535342304
"Q6EDY6"	"Leucine-rich repeat-containing protein 16A"	"Carmil1"	0	4174700	5128500	0	6093800	0	-0.287981782461168	-1.08264527932714	-1.09939238863185	0.339867989389281	0.311355656194811	0.279931167413626	0.258855320580138	4	2.37770806225332	0.0975256303366687	0.106132627672955	0.102923806140435	"Not Significant"	"Not Significant"	0.506743240326772	0.468689737700734
"Q6GQT9"	"Nodal modulator 1"	"Nomo1"	67969000	64979000	64569000	68715000	68294000	61310000	-0.00427139378114055	-0.0732900442439723	-0.0263037140424504	0.945093891520844	0.979818979792039	0.502341316382064	0.510178802732604	4	2.37770806225332	0.0975256303366687	0.00509495688640743	0.0395545394381591	"Not Significant"	"Not Significant"	0.0088541522045349	0.0245250438253048
"Q6IE21"	"OTU domain-containing protein 6A"	"Otud6a"	0	0	3178300	0	7664900	0	0.22585094763969	0.281719080489021	0.345492285720368	0.792132986511645	0.740836713750951	0.460303266723501	0.442532042349874	4	2.37770806225332	0.0975256303366687	0.964056681509004	0.641000523018526	"Not Significant"	"Not Significant"	0.130277503399074	0.101201901163277
"Q6IRU2"	"Tropomyosin alpha-4 chain"	"Tpm4"	54684000	104510000	41096000	16535000	16743000	20891000	1.7812410642349	4.31141868616591	4.91589198455144	0.012531990544463	0.0022456559756177	0.0484391006557556	0.0165303561595905	4	2.37770806225332	0.0975256303366687	0.25603318399013	0.196939120014312	"Not Significant"	"Not Significant"	2.64865677493769	1.9019799414706
"Q6IRU5"	"Clathrin light chain B"	"Cltb"	30538000	32336000	32622000	20345000	24847000	25231000	0.445549566871349	4.26833800559706	2.52756531994999	0.012967263044725	0.0425475902426623	0.0489142889504243	0.0712091839234771	4	2.37770806225332	0.0975256303366687	0.0163442766122924	0.0466099390369362	"Not Significant"	"Not Significant"	1.37112503191195	1.88715167927489
"Q6J756"	"Calpain-11"	"Capn11"	11760000	0	0	16161000	16959000	14248000	-0.669481050632033	-4.23707352447329	-3.35170214504738	0.0132946135504993	0.0140385163436671	0.0497420887893752	0.0367785761263433	4	2.37770806225332	0.0975256303366687	0.0374486215733741	0.0598462582632668	"Not Significant"	"Not Significant"	1.85267878806133	1.87632428227562
"Q6NS82"	"Protein FAM134A"	"Retreg2"	24276000	0	0	28888000	18794000	0	-0.786021571967014	-1.04218202414882	-1.27342061939782	0.35617087980437	0.2473120342403	0.287947513721695	0.222950577092371	4	2.37770806225332	0.0975256303366687	0.853243588046226	0.571500262184306	"Not Significant"	"Not Significant"	0.606754750290562	0.448341590929071
"Q6NSR8"	"Probable aminopeptidase NPEPL1"	"Npepl1"	4954100	0	0	3187500	0	0	0.0601085320329542	0.0972058339527888	0.116973219765569	0.927238784374293	0.910478638411781	0.497924421564467	0.491615409835269	4	2.37770806225332	0.0975256303366687	0.573559980813216	0.396087023131659	"Not Significant"	"Not Significant"	0.0407302391372854	0.0328084110743741
"Q6NSU3"	"Glycosyltransferase 8 domain-containing protein 1"	"Glt8d1"	7913300	0	0	16809000	0	0	-0.943463285192975	-2.64627128945263	-2.92610289241392	0.0572041440902358	0.0246192497164247	0.0897067492975497	0.049752681667394	4	2.37770806225332	0.0975256303366687	0.19066568483834	0.155941634075017	"Not Significant"	"Not Significant"	1.608725186538	1.24257250808932
"Q6NV83"	"U2 snRNP-associated SURP motif-containing protein"	"U2surp"	0	15436000	16702000	0	21385000	19858000	0.516444498013653	0.667345711547511	0.816720907268436	0.54107848832868	0.443519125475392	0.368350475842104	0.325899245277149	4	2.37770806225332	0.0975256303366687	0.89833189837743	0.599778954084966	"Not Significant"	"Not Significant"	0.35308764773905	0.266739731981041
"Q6NVF9"	"Cleavage and polyadenylation specificity factor subunit 6"	"Cpsf6"	59362000	33009000	28096000	29252000	33522000	27329000	0.346229239454651	1.02081688832946	1.11519958906892	0.365056513350485	0.305014983427765	0.291312953758623	0.255242046969626	4	2.37770806225332	0.0975256303366687	0.17255321275901	0.144581771313955	"Not Significant"	"Not Significant"	0.515678826029717	0.437639898457437
"Q6NWV3"	"Intraflagellar transport protein 122 homolog"	"Ift122"	75342000	52615000	59109000	1.24e+08	129170000	129330000	-1.04804870446416	-6.81091194017474	-5.30088107150351	0.00242861225760408	0.00150961679460949	0.0269642948765824	0.0138496925377679	4	2.37770806225332	0.0975256303366687	0.0355176038953371	0.0586351537980337	"Not Significant"	"Not Significant"	2.82113328125485	2.61464181735824
"Q6NY15"	"Testis-specific gene 10 protein"	"Tsga10"	0	0	5827400	0	12683000	7973100	0.200374202072986	0.33484748837345	0.401692277083409	0.754563019074621	0.701027184931058	0.447528355525802	0.426563581753537	4	2.37770806225332	0.0975256303366687	0.537131694417681	0.373239764498962	"Not Significant"	"Not Significant"	0.154265140326308	0.122304483266198
"Q6NZA9"	"Transcription initiation factor TFIID subunit 9B;Transcription initiation factor TFIID subunit 9"	"Taf9b"	0	2898800	3563600	4126700	5553600	0	0.124465942548074	0.138235832346788	0.170533702046041	0.896733810987451	0.86987285992229	0.488539529973621	0.479240903101927	4	2.37770806225332	0.0975256303366687	1.21604895784238	0.799046186992896	"Not Significant"	"Not Significant"	0.0605442189551367	0.0473364550336874
"Q6NZB0"	"DnaJ homolog subfamily C member 8"	"Dnajc8"	39741000	39534000	0	29978000	44250000	43423000	-0.781675783749924	-0.931275707493395	-1.14494302085565	0.404428474099223	0.293374322381308	0.31076445865937	0.249399934066892	4	2.37770806225332	0.0975256303366687	1.05678837115624	0.699160406626916	"Not Significant"	"Not Significant"	0.53257790049995	0.393158275166013
"Q6NZC7"	"SEC23-interacting protein"	"Sec23ip"	115360000	99770000	119490000	154840000	146050000	149490000	-0.432526205307183	-5.1909004701224	-2.55785658493145	0.00655698569757098	0.0407900407140216	0.037785792722416	0.0691723541623877	4	2.37770806225332	0.0975256303366687	0.010414314901616	0.0428907586336982	"Not Significant"	"Not Significant"	1.38944586119759	2.18329576363755
"Q6NZJ6"	"Eukaryotic translation initiation factor 4 gamma 1"	"Eif4g1"	141810000	100110000	106750000	205980000	152750000	122470000	-0.448774534443175	-1.68349997431163	-1.71084213740077	0.167565444545562	0.135019429473486	0.175182545062582	0.150145423755937	4	2.37770806225332	0.0975256303366687	0.106591221957805	0.103211429393412	"Not Significant"	"Not Significant"	0.869603731460815	0.775815536961573
"Q6NZK8"	"Protein tyrosine phosphatase domain-containing protein 1"	"Ptpdc1"	11990000	0	0	18502000	15872000	14622000	-1.32032273472592	-2.78318729962702	-3.2466139370744	0.0496564329856664	0.0160886645617121	0.0829473479923301	0.0393874532706353	4	2.37770806225332	0.0975256303366687	0.337572137863428	0.24807909260471	"Not Significant"	"Not Significant"	1.79348000298295	1.30402448071945
"Q6NZN0"	"RNA-binding protein 26"	"Rbm26"	0	8343800	11319000	0	15618000	11291000	-0.100943675601068	-0.323836166007915	-0.34586907785839	0.762287143989634	0.740566724206008	0.450345330296757	0.442529664107406	4	2.37770806225332	0.0975256303366687	0.14574671992358	0.127769153004198	"Not Significant"	"Not Significant"	0.130435805948985	0.117881404566112
"Q6P069"	"Sorcin"	"Sri"	61616000	105940000	112380000	19593000	27277000	25534000	1.91611702746588	6.13964400582347	6.5596228130595	0.00356799698431995	0.000467691960185312	0.0295662793197584	0.00784115812450788	4	2.37770806225332	0.0975256303366687	0.146099570447002	0.127990455403103	"Not Significant"	"Not Significant"	3.3300400957258	2.44757552136255
"Q6P1B1"	"Xaa-Pro aminopeptidase 1"	"Xpnpep1"	662650000	618090000	662610000	803020000	811540000	715050000	-0.259972761836762	-3.85748145060274	-1.57957030255021	0.018186227471666	0.162364735181383	0.0544711369823094	0.169205808659984	4	2.37770806225332	0.0975256303366687	0.00681301370017555	0.0406320781382677	"Not Significant"	"Not Significant"	0.789508291469325	1.7402573810992
"Q6P1E8"	"EF-hand calcium-binding domain-containing protein 6"	"Efcab6"	27504000	0	19508000	34921000	54881000	35889000	-1.30121990167285	-2.4000712602808	-2.84906428854683	0.0743505803864928	0.0273258591845656	0.103618810388386	0.0534185002575436	4	2.37770806225332	0.0975256303366687	0.440904346437706	0.312887457970853	"Not Significant"	"Not Significant"	1.56342617399859	1.12871563699183
"Q6P1F6"	"Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform"	"Ppp2r2a"	78016000	90189000	52069000	82034000	68602000	75627000	-0.0720759296341993	-0.289952328499472	-0.287171233200117	0.786262448578382	0.783084942139854	0.458265054703638	0.45454837756081	4	2.37770806225332	0.0975256303366687	0.0926869439145879	0.0944908809408983	"Not Significant"	"Not Significant"	0.106191126956358	0.104432465481682
"Q6P2B1"	"Transportin-3"	"Tnpo3"	30524000	32077000	21589000	40449000	43548000	37561000	-0.548722100123757	-2.88893865755225	-2.5346767730414	0.0446104429902227	0.0421279595969758	0.0783700895150766	0.0706490258745575	4	2.37770806225332	0.0975256303366687	0.054115231724836	0.0702992987529083	"Not Significant"	"Not Significant"	1.37542957475004	1.35056346410978
"Q6P2K6"	"Serine/threonine-protein phosphatase 4 regulatory subunit 3A;Serine/threonine-protein phosphatase 4 regulatory subunit 3B"	"Ppp4r3a"	9296200	11520000	0	7854700	12111000	8450300	0.131195926729013	0.613076614961876	0.570089354461491	0.572970224832824	0.588124449972576	0.382151576717074	0.384893975458802	4	2.37770806225332	0.0975256303366687	0.0686914146763981	0.0794412555871082	"Not Significant"	"Not Significant"	0.230530765390601	0.241867946142191
"Q6P3A8"	"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial"	"Bckdhb"	0	18692000	21324000	0	12670000	14829000	0.121906775303295	0.201857477524939	0.24236873010296	0.849878446517254	0.816101777177046	0.475125627777308	0.464894899249096	4	2.37770806225332	0.0975256303366687	0.54708809218326	0.379484263411984	"Not Significant"	"Not Significant"	0.0882556764053792	0.0706431846171967
"Q6P3D0"	"U8 snoRNA-decapping enzyme"	"Nudt16"	6413900	0	0	3159800	0	0	0.693132228652185	1.610694021407	1.84993437835628	0.182535682691185	0.110893719917548	0.185817502833823	0.131210640766077	4	2.37770806225332	0.0975256303366687	0.277777683121117	0.210576934049535	"Not Significant"	"Not Significant"	0.955093047921011	0.738652225557646
"Q6P4T2"	"U5 small nuclear ribonucleoprotein 200 kDa helicase"	"Snrnp200"	224590000	220380000	240750000	269210000	265110000	222290000	-0.137647782297965	-1.42276766290598	-0.79326017714843	0.227883213321206	0.456116964381048	0.215441094946603	0.33135091020369	4	2.37770806225332	0.0975256303366687	0.0140398259755296	0.0451646231872493	"Not Significant"	"Not Significant"	0.340923774722302	0.64228766530001
"Q6P542"	"ATP-binding cassette sub-family F member 1"	"Abcf1"	20647000	19411000	24162000	15079000	23713000	14189000	0.310851543243714	1.23391340824564	1.22832776920365	0.284778196418852	0.262715607829929	0.247921339346525	0.231612182843262	4	2.37770806225332	0.0975256303366687	0.0951980270079137	0.0960657934761319	"Not Significant"	"Not Significant"	0.580514125184779	0.545493264815606
"Q6P5D8"	"Structural maintenance of chromosomes flexible hinge domain-containing protein 1"	"Smchd1"	58114000	26102000	24974000	71523000	22859000	20880000	0.0500605897551483	0.0719963063189903	0.0874808671799029	0.946061002054079	0.932971906354435	0.502341316382064	0.49826219908607	4	2.37770806225332	0.0975256303366687	0.725208273752282	0.491198490422927	"Not Significant"	"Not Significant"	0.0301314335299636	0.0240808593684792
"Q6P5E4"	"UDP-glucose:glycoprotein glucosyltransferase 1"	"Uggt1"	421390000	467960000	454730000	351270000	356630000	329870000	0.37254848852168	6.56225540212054	2.29894694919643	0.00278950649567419	0.0586447295802411	0.028693997241614	0.0861085950123698	4	2.37770806225332	0.0975256303366687	0.00483448940088426	0.0393911782538711	"Not Significant"	"Not Significant"	1.23177101197246	2.55447262294973
"Q6P5F9"	"Exportin-1"	"Xpo1"	393730000	373030000	331340000	506670000	510560000	428820000	-0.396229478684358	-3.59502913918198	-2.21991649905843	0.0228591169283983	0.0655781206641549	0.0590769687812455	0.0931642938263682	4	2.37770806225332	0.0975256303366687	0.0182213267220539	0.0477871958768163	"Not Significant"	"Not Significant"	1.18324103348675	1.64094055086687
"Q6P6M7"	"O-phosphoseryl-tRNA(Sec) selenium transferase"	"Sepsecs"	16932000	0	0	19061000	0	0	-0.232451924792982	-0.41889195905847	-0.498574976088615	0.696810645777271	0.634807162040554	0.428220673839974	0.403839162141368	4	2.37770806225332	0.0975256303366687	0.461905894799078	0.326059304757425	"Not Significant"	"Not Significant"	0.197358182079216	0.156885222858306
"Q6P8I4"	"PEST proteolytic signal-containing nuclear protein"	"Pcnp"	11950000	10587000	0	13684000	13673000	20746000	-0.751628521794199	-2.21583360820691	-2.42077555619137	0.091033135876201	0.0494024655171918	0.117799406063453	0.0773148262354212	4	2.37770806225332	0.0975256303366687	0.172593117071536	0.144606798682493	"Not Significant"	"Not Significant"	1.30625137630324	1.04080049659351
"Q6P8J2"	"Diamine acetyltransferase 2"	"Sat2"	14970000	20627000	20183000	0	14606000	14990000	0.658124173493763	1.75664835218609	1.96414256491091	0.153817425817417	0.0942896825247932	0.165377440250944	0.1162785610602	4	2.37770806225332	0.0975256303366687	0.21054129021777	0.168407306812259	"Not Significant"	"Not Significant"	1.02553582653832	0.812994460973802
"Q6P8W9"	"High mobility group protein B4"	"Hmgb4"	11115000	0	0	22416000	0	0	0.20950924293516	0.375678485211281	0.447387769936732	0.72622994437179	0.669391317302747	0.438691813678008	0.414592547763741	4	2.37770806225332	0.0975256303366687	0.466514327131134	0.328949642343952	"Not Significant"	"Not Significant"	0.174319925190014	0.138925847949538
"Q6P8X1"	"Sorting nexin-6;Sorting nexin-6, N-terminally processed"	"Snx6"	52545000	68380000	48979000	40858000	51944000	53818000	0.207875584001947	1.07988335926231	0.953999024679329	0.340959123813151	0.374830631227776	0.280413832481921	0.291249931553883	4	2.37770806225332	0.0975256303366687	0.0555833254157954	0.0712200644427952	"Not Significant"	"Not Significant"	0.426164925709496	0.467297683665779
"Q6P8Y0"	"Uncharacterized protein C15orf26 homolog"	"Cfap161"	6833700	0	0	11693000	0	0	-0.0939384044293215	-0.331593172278666	-0.34399189341643	0.756842272640533	0.741912211984312	0.448082304489898	0.443015409433049	4	2.37770806225332	0.0975256303366687	0.120383359401575	0.11186164499384	"Not Significant"	"Not Significant"	0.129647480309052	0.12099461886075
"Q6P902"	"Thioredoxin domain-containing protein 2"	"Txndc2"	124540000	49775000	102470000	253870000	285970000	257070000	-1.62560366164476	-4.00301118089038	-4.54956062010287	0.0160897514236665	0.00333934569420099	0.0524385384554683	0.0193048872931291	4	2.37770806225332	0.0975256303366687	0.247369978010533	0.191505691017541	"Not Significant"	"Not Significant"	2.47633861978581	1.79345066542017
"Q6P9Q6"	"FK506-binding protein 15"	"Fkbp15"	0	6498000	0	0	11296000	0	-0.0745389152211987	-0.109917780783739	-0.133305246168422	0.917768511200687	0.898059549061772	0.494968608344882	0.4884463258214	4	2.37770806225332	0.0975256303366687	0.689797303397207	0.468989276699485	"Not Significant"	"Not Significant"	0.0466948649234747	0.037266847105931
"Q6P9R2"	"Serine/threonine-protein kinase OSR1"	"Oxsr1"	82734000	81200000	101950000	113030000	66922000	42080000	0.368500277685635	0.86707368753944	0.993695931873788	0.434819556882112	0.356564341284968	0.323716793018053	0.282698861482976	4	2.37770806225332	0.0975256303366687	0.270928619182536	0.206281306923472	"Not Significant"	"Not Significant"	0.447862091215384	0.361690930880644
"Q6PA06"	"Atlastin-2"	"Atl2"	17547000	15733000	21054000	23284000	20561000	12912000	-0.0296164325963112	-0.103396905497024	-0.107645223657987	0.922624557553769	0.917584312059297	0.496361334017435	0.494329027174802	4	2.37770806225332	0.0975256303366687	0.12306701494642	0.113544792305476	"Not Significant"	"Not Significant"	0.0373540201768867	0.0349749899313597
"Q6PAR5"	"GTPase-activating protein and VPS9 domain-containing protein 1"	"Gapvd1"	14708000	11991000	16061000	13636000	14468000	14217000	0.00473723579171363	0.0371775826798027	0.0255330978219118	0.972124839115334	0.980410069461748	0.508956324261805	0.510207011569598	4	2.37770806225332	0.0975256303366687	0.0243544859060306	0.0516338185971481	"Not Significant"	"Not Significant"	0.0085922369046439	0.0122779599116587
"Q6PAV2"	"Probable E3 ubiquitin-protein ligase HERC4"	"Herc4"	75313000	69649000	64818000	84255000	101740000	105680000	-0.47127060163403	-3.96559094141181	-2.59045258131123	0.0165997841902282	0.0389836361501639	0.0527175223980675	0.0676256048887487	4	2.37770806225332	0.0975256303366687	0.0211843980959261	0.0496455884811496	"Not Significant"	"Not Significant"	1.40911765505159	1.77989755808056
"Q6PB44"	"Tyrosine-protein phosphatase non-receptor type 23"	"Ptpn23"	27394000	23153000	26842000	22036000	17608000	17865000	0.432107306090191	3.33566593466609	2.31753183350935	0.0289523763339225	0.0571266721485259	0.0647856692395674	0.0849747023032402	4	2.37770806225332	0.0975256303366687	0.0251715163429836	0.0521462474690738	"Not Significant"	"Not Significant"	1.24316107455011	1.53831578473946
"Q6PB66"	"Leucine-rich PPR motif-containing protein, mitochondrial"	"Lrpprc"	120620000	163310000	182600000	120610000	159170000	139880000	0.140553788208042	0.660321101201809	0.612518582858106	0.545135541977779	0.561386642983173	0.369680608717318	0.374234973134174	4	2.37770806225332	0.0975256303366687	0.0679619791862813	0.0789837649130311	"Not Significant"	"Not Significant"	0.250737924704273	0.263495501733772
"Q6PCM1"	"Lysine-specific demethylase 3A"	"Kdm3a"	4515300	0	7899400	5837500	12939000	14451000	-0.486347472125861	-0.868502321422349	-1.03475078296554	0.43412341163968	0.338417400753875	0.323487738759352	0.27369434157179	4	2.37770806225332	0.0975256303366687	0.470373252239073	0.331369900574822	"Not Significant"	"Not Significant"	0.470547314495008	0.362386792664502
"Q6PD26"	"GPI transamidase component PIG-S"	"Pigs"	25890000	20338000	23427000	23735000	25126000	19659000	0.0244526648866461	0.16620428505413	0.125745810307845	0.876058998259322	0.903804197569527	0.483295810308146	0.489441248674514	4	2.37770806225332	0.0975256303366687	0.0324682751863806	0.0567226619252846	"Not Significant"	"Not Significant"	0.0439256459910424	0.0574666452523903
"Q6PDG5"	"SWI/SNF complex subunit SMARCC2"	"Smarcc2"	28583000	24887000	54213000	38237000	21404000	15609000	0.531320212458326	1.03611038513752	1.22160985907747	0.358676387046861	0.265079944213216	0.28843292344897	0.232710018769192	4	2.37770806225332	0.0975256303366687	0.394449927739689	0.283751964000561	"Not Significant"	"Not Significant"	0.576623129479367	0.445297213546512
"Q6PDI5"	"Proteasome-associated protein ECM29 homolog"	"Ecm29"	67511000	88380000	97895000	76433000	103080000	99028000	-0.139215667053722	-0.664806322649046	-0.612018584311291	0.542542649996751	0.561697420862703	0.368799177856592	0.374234973134174	4	2.37770806225332	0.0975256303366687	0.0657774755838165	0.0776136779908066	"Not Significant"	"Not Significant"	0.250497570262486	0.265566115672653
"Q6PDL0"	"Cytoplasmic dynein 1 light intermediate chain 2"	"Dync1li2"	92880000	78103000	80056000	104260000	127070000	109790000	-0.441528233096524	-3.81408710212877	-2.44374090289362	0.0188737910936503	0.0478367892695362	0.0550365272989511	0.076081271700909	4	2.37770806225332	0.0975256303366687	0.0201014323272313	0.0489663690762325	"Not Significant"	"Not Significant"	1.32023797720772	1.72414085629061
"Q6PDM2"	"Serine/arginine-rich splicing factor 1"	"Srsf1"	328370000	287590000	345910000	280780000	388340000	373970000	-0.106650157371631	-0.636074474388397	-0.521197970678412	0.559302071671577	0.619826990488623	0.376199255629766	0.398893869041925	4	2.37770806225332	0.0975256303366687	0.042169487687554	0.062807112581526	"Not Significant"	"Not Significant"	0.20772951624605	0.252353572029042
"Q6PDN3"	"Myosin light chain kinase, smooth muscle;Myosin light chain kinase, smooth muscle, deglutamylated form"	"Mylk"	52396000	136290000	81822000	57198000	69301000	69277000	0.363111985753044	0.88788619733946	1.01045449113913	0.424767674306449	0.349065832543961	0.318798523024631	0.278648719336147	4	2.37770806225332	0.0975256303366687	0.25087525024396	0.193704143627295	"Not Significant"	"Not Significant"	0.457092658959587	0.371848541372239
"Q6PDQ2"	"Chromodomain-helicase-DNA-binding protein 4"	"Chd4"	54086000	67836000	66204000	50255000	52335000	47012000	0.324717465866326	2.87431260044378	1.808345828173	0.0452715156322317	0.117629282790825	0.0787602135198764	0.136462625491059	4	2.37770806225332	0.0975256303366687	0.019144082608019	0.0483659341175498	"Not Significant"	"Not Significant"	0.929484550952049	1.34417496563958
"Q6PDY2"	"2-aminoethanethiol dioxygenase"	"Ado"	8876000	0	0	10920000	0	0	0.556910778829072	1.19323212643797	1.38854959923818	0.298713430366281	0.211526430986886	0.256301624062376	0.20177417772396	4	2.37770806225332	0.0975256303366687	0.326747768874885	0.241290215545499	"Not Significant"	"Not Significant"	0.674635358243712	0.524745250771025
"Q6PE01"	"U5 small nuclear ribonucleoprotein 40 kDa protein"	"Snrnp40"	30425000	0	0	31244000	0	27722000	-0.592752409904721	-0.500729895290005	-0.623732145239153	0.64285962936137	0.554444156389696	0.409331762483345	0.371773535276282	4	2.37770806225332	0.0975256303366687	2.10199110374316	1.35469541850555	"Not Significant"	"Not Significant"	0.256142189448316	0.191883846436505
"Q6PE15"	"Mycophenolic acid acyl-glucuronide esterase, mitochondrial"	"Abhd10"	29506000	24376000	37109000	36760000	54462000	53808000	-0.670989510076419	-2.62398678785154	-2.62677716038652	0.0585540313713313	0.0370693437834443	0.0906288927361831	0.0655349088298573	4	2.37770806225332	0.0975256303366687	0.0980842854241652	0.0978760101797367	"Not Significant"	"Not Significant"	1.43098510195942	1.23244319893403
"Q6PEB6"	"MOB-like protein phocein"	"Mob4"	0	12981000	17614000	0	8586600	4091000	0.927713543893762	2.03423116216378	2.35880879308322	0.111673795083052	0.0538984319905063	0.133130331511812	0.0818112449897911	4	2.37770806225332	0.0975256303366687	0.311974032962972	0.232024356545554	"Not Significant"	"Not Significant"	1.26842386909482	0.952048724699908
"Q6PER3"	"Microtubule-associated protein RP/EB family member 3"	"Mapre3"	29661000	18732000	25590000	42785000	58484000	48487000	-1.03103091438386	-4.38165114673694	-4.24590910016572	0.0118596093469541	0.004708332062402	0.0468036881496648	0.0220539719392563	4	2.37770806225332	0.0975256303366687	0.0830537103352977	0.0884490656146028	"Not Significant"	"Not Significant"	2.32713291545832	1.92592961630535
