"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.WT_Rep1"	"Intensity.WT_Rep2"	"Intensity.WT_Rep3"	"Mean_wt"	"Median_wt"	"logFC"	"Pvalue_limma"
1985.1601	"P00342"	"L-lactate dehydrogenase C chain"	"Ldhc"	5093700000	801320000	285000000	2060006666.66667	801320000	-0.979872340586777	0.384414558798451
1567.8392	"Q9CQW1"	"Synaptobrevin homolog YKT6"	"Ykt6"	12569000	6304700	3136600	7336766.66666667	6304700	-0.645348639203689	0.555533608251226
1125.7121	"Q3V0Q1"	"Dynein heavy chain 12, axonemal"	"Dnah12"	2087400	1518600	584680	1396893.33333333	1518600	-0.688232548701891	0.507501835871974
1364.7704	"Q8BH15"	"CCR4-NOT transcription complex subunit 10"	"Cnot10"	0	1756200	906400	887533.333333333	906400	-0.0041477982607235	0.996820372193082
1762.8719	"Q06138"	"Calcium-binding protein 39"	"Cab39"	0	3979400	745790	1575063.33333333	745790	-0.394413555692863	0.707999878784964
1100.535	"P46471"	"26S protease regulatory subunit 7"	"Psmc2"	14540000	9263700	0	7934566.66666667	9263700	-2.26454767124064	0.0493733583421075
1026.6073	"P48455"	"Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform"	"Ppp3cc"	0	6057800	1899900	2652566.66666667	1899900	-0.203082489405078	0.848391170090107
1183.6925	"Q3U0V1"	"Far upstream element-binding protein 2"	"Khsrp"	13084000	10570000	4461600	9371866.66666667	10570000	-0.495200084568094	0.648994205131522
1814.989	"P20029"	"78 kDa glucose-regulated protein"	"Hspa5"	62426000	1189400	32644000	32086466.6666667	32644000	-0.837680589688959	0.491666782344606
2315.3174	"Q02053"	"Ubiquitin-like modifier-activating enzyme 1"	"Uba1"	27296000	4028900	2687300	11337400	4028900	-0.167088650967374	0.881490534190593
1567.828	"Q5SS91"	"SUN domain-containing protein 3"	"Sun3"	0	3715900	1224700	1646866.66666667	1224700	-0.619090228211879	0.555836549493779
927.57532	"Q99MV1"	"Tudor domain-containing protein 1"	"Tdrd1"	0	3534200	1477500	1670566.66666667	1477500	-0.0226397563249684	0.982552011280912
3826.8501	"Q921M3"	"Splicing factor 3B subunit 3"	"Sf3b3"	0	2541200	716580	1085926.66666667	716580	-0.183398621311388	0.859320751246641
1485.8039	"P35487"	"Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial"	"Pdha2"	120770000	102990000	37086000	86948666.6666667	102990000	-0.348799677541678	0.736004200224466
1347.732	"Q6NZJ6"	"Eukaryotic translation initiation factor 4 gamma 1"	"Eif4g1"	5786800	3596100	1118300	3500400	3596100	-0.573117465740301	0.597634135899836
928.53418	"Q9QY83"	"Actin-like protein 7B"	"Actl7b"	20613000	15733000	6212700	14186233.3333333	15733000	-1.8746767759633	0.109905855046023
1711.9608	"Q8R0F8"	"Acylpyruvase FAHD1, mitochondrial"	"Fahd1"	3571500	1608700	1583600	2254600	1608700	-0.146685262021637	0.885644790754635
758.49019	"Q80XI3"	"Eukaryotic translation initiation factor 4 gamma 3"	"Eif4g3"	0	2363600	663570	1009056.66666667	663570	-0.342401038353216	0.741627605605188
828.49567	"P68040"	"Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed"	"Gnb2l1"	39028000	35462000	15847000	30112333.3333333	35462000	-1.01767176452207	0.393680289360585
1783.8377	"P14211"	"Calreticulin"	"Calr"	347670000	52885000	66148000	155567666.666667	66148000	-0.830175879456995	0.463266759866203
2023.9595	"Q3TUU5"	"Testis-expressed sequence 30 protein"	"Tex30"	21316000	6244500	3563200	10374566.6666667	6244500	-0.802059179038538	0.462689376906191
990.45057	"P08113"	"Endoplasmin"	"Hsp90b1"	115930000	29336000	9644000	51636666.6666667	29336000	-1.32860931443722	0.290338711972081
1950.9509	"P09103"	"Protein disulfide-isomerase"	"P4hb"	44137000	7002600	8581100	19906900	8581100	-1.01011510043624	0.394753678663695
929.48181	"P60122"	"RuvB-like 1"	"Ruvbl1"	19588000	3864700	1736600	8396433.33333333	3864700	-0.274690298811945	0.80548975777171
1581.8726	"O08810"	"116 kDa U5 small nuclear ribonucleoprotein component"	"Eftud2"	7076400	3901300	1347100	4108266.66666667	3901300	-0.00760730760106304	0.994343952136689
2840.3143	"Q61999"	"Outer dense fiber protein 1"	"Odf1"	10454000	12013000	3927700	8798233.33333333	10454000	-1.47557466407506	0.166125417549998
2178.1606	"P11983"	"T-complex protein 1 subunit alpha"	"Tcp1"	62945000	30141000	12885000	35323666.6666667	30141000	-2.02534026932518	0.0909173572095931
1013.5757	"Q6ZQ08"	"CCR4-NOT transcription complex subunit 1"	"Cnot1"	1945500	1405400	421710	1257536.66666667	1405400	-0.0649445678560984	0.951181301120246
1640.8158	"Q9DAI2"	"Intraflagellar transport protein 22 homolog"	"Ift22"	13589000	7539800	3429000	8185933.33333333	7539800	-0.195232898702855	0.849752282958915
1633.7519	"Q9D8X1"	"Copper homeostasis protein cutC homolog"	"Cutc"	1995400	6186100	3141900	3774466.66666667	3141900	-0.143846706541544	0.888374557385361
1772.9672	"Q99MV7"	"RING finger protein 17"	"Rnf17"	0	1305900	550420	618773.333333333	550420	-0.201360994912647	0.843373821395333
1429.8392	"Q9JJ94"	"Sjoegren syndrome nuclear autoantigen 1 homolog"	"Ssna1"	19503000	14322000	6019100	13281366.6666667	14322000	-0.474378499475933	0.646499672245847
965.55458	"P63037"	"DnaJ homolog subfamily A member 1"	"Dnaja1"	15812000	5518800	1511600	7614133.33333333	5518800	-0.829131392075351	0.442060255420908
932.53312	"Q61024"	"Asparagine synthetase [glutamine-hydrolyzing]"	"Asns"	11268000	8578900	3172500	7673133.33333333	8578900	-0.0174956110829967	0.986437982739502
2775.3967	"Q9JMC3"	"DnaJ homolog subfamily A member 4"	"Dnaja4"	87860000	29210000	11207000	42759000	29210000	-1.03093133667575	0.341616675908387
1832.9057	"P09103"	"Protein disulfide-isomerase"	"P4hb"	45619000	25696000	15652000	28989000	25696000	-0.8949266476498	0.446525545891149
1356.7653	"Q9DAN1"	"Protein disulfide-isomerase-like protein of the testis"	"Pdilt"	45644000	24996000	10739000	27126333.3333333	24996000	-1.4104340419608	0.183887849017891
1894.0023	"P42932"	"T-complex protein 1 subunit theta"	"Cct8"	14225000	4491700	2209500	6975400	4491700	-1.57352311162403	0.137438692749609
1801.9462	"Q91VM9"	"Inorganic pyrophosphatase 2, mitochondrial"	"Ppa2"	8179800	4193700	1704400	4692633.33333333	4193700	-0.364038826774088	0.730224696565251
3440.6736	"Q8BJ71"	"Nuclear pore complex protein Nup93"	"Nup93"	6782900	2132900	1485000	3466933.33333333	2132900	-0.273937918321632	0.794481663175483
2085.1331	"Q9R1P4"	"Proteasome subunit alpha type-1"	"Psma1"	33166000	23332000	12467000	22988333.3333333	23332000	-1.18430860608962	0.296560247047384
3610.7957	"Q9Z2V5"	"Histone deacetylase 6"	"Hdac6"	5129200	4685900	1838300	3884466.66666667	4685900	-0.43380190758765	0.680786180734475
2061.0452	"Q9CZW5"	"Mitochondrial import receptor subunit TOM70"	"Tomm70a"	9576200	3184100	1159700	4640000	3184100	-0.0714039895784638	0.948934055938669
2202.1355	"P54775"	"26S protease regulatory subunit 6B"	"Psmc4"	38941000	16206000	6204600	20450533.3333333	16206000	-1.06743791338033	0.33157998069426
1125.6758	"Q9WUL7"	"ADP-ribosylation factor-like protein 3"	"Arl3"	70088000	51725000	23726000	48513000	51725000	-0.184398492844606	0.857733125260422
858.49971	"O55022"	"Membrane-associated progesterone receptor component 1"	"Pgrmc1"	52955000	44971000	21542000	39822666.6666667	44971000	-1.20295056836023	0.294859693142112
1019.5586	"P84099"	"60S ribosomal protein L19"	"Rpl19"	10119000	2283600	644400	4349000	2283600	-0.293737770576317	0.788410913576016
1830.0801	"Q9WU65"	"Glycerol kinase 2"	"Gk2"	64404000	15749000	5199700	28450900	15749000	-0.70629870425645	0.520902863661832
1142.6005	"P09041"	"Phosphoglycerate kinase 2"	"Pgk2"	49525000	23333000	6664300	26507433.3333333	23333000	-0.738602467047642	0.484526316208681
1848.9145	"Q8R0Y6"	"Cytosolic 10-formyltetrahydrofolate dehydrogenase"	"Aldh1l1"	15512000	13022000	4694500	11076166.6666667	13022000	-1.80296298609778	0.100732954098962
971.53999	"Q91VD9"	"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial"	"Ndufs1"	13135000	7556900	3277400	7989766.66666667	7556900	-0.435224685802559	0.686356157999378
2436.0937	"Q61024"	"Asparagine synthetase [glutamine-hydrolyzing]"	"Asns"	33774000	13265000	4664100	17234366.6666667	13265000	-0.0464281811580868	0.964684123966274
3425.7462	"P80318"	"T-complex protein 1 subunit gamma"	"Cct3"	271950000	75127000	27087000	124721333.333333	75127000	-0.635848873488321	0.559933842964531
1327.6925	"Q32MG2"	"Spermatid-associated protein"	"Spert"	56394000	18809000	7237300	27480100	18809000	-1.05671082121679	0.328690129289356
974.52843	"P54728"	"UV excision repair protein RAD23 homolog B"	"Rad23b"	11014000	8373000	3572100	7653033.33333333	8373000	-0.347282280419102	0.750948532920483
1216.6816	"Q99K01"	"Pyridoxal-dependent decarboxylase domain-containing protein 1"	"Pdxdc1"	4942500	4182500	1221600	3448866.66666667	4182500	-0.110426165259307	0.916290382250607
1842.0714	"P61979"	"Heterogeneous nuclear ribonucleoprotein K"	"Hnrnpk"	48464000	4444300	6438900	19782400	6438900	-0.0947299775285961	0.930678973348562
1978.0371	"Q9QUM9"	"Proteasome subunit alpha type-6"	"Psma6"	13661000	22303000	10755000	15573000	13661000	-1.13154884034804	0.306801609390142
773.42832	"Q99KP6"	"Pre-mRNA-processing factor 19"	"Prpf19"	10509000	3042200	994600	4848600	3042200	-0.289768958423312	0.793792354615002
814.51641	"Q9QYJ3"	"DnaJ homolog subfamily B member 1"	"Dnajb1"	8149300	7151100	2856700	6052366.66666667	7151100	-0.214755351515006	0.834222261861768
1227.6686	"Q7TSG5"	"SH3 domain-containing protein 21"	"Sh3d21"	6414000	4115600	937130	3822243.33333333	4115600	-1.38759590664606	0.198267881906156
931.49746	"Q60718"	"Disintegrin and metalloproteinase domain-containing protein 2"	"Adam2"	14039000	3221000	1149800	6136600	3221000	-1.30868501288387	0.243951200300692
3187.6037	"P40142"	"Transketolase"	"Tkt"	25578000	20367000	10784000	18909666.6666667	20367000	-0.311896263183568	0.769274482353249
927.51378	"A2RSQ1"	"Beta-galactosidase-1-like protein 3"	"Glb1l3"	0	1824600	676000	833533.333333333	676000	-0.188836214701844	0.854115918295489
1306.7973	"Q8CAY6"	"Acetyl-CoA acetyltransferase, cytosolic"	"Acat2"	7288800	2524900	1220300	3678000	2524900	-1.03547934049706	0.329930824611866
2135.0647	"O55057"	"Retinal rod rhodopsin-sensitive cGMP 3,5-cyclic phosphodiesterase subunit delta"	"Pde6d"	19886000	12797000	5785500	12822833.3333333	12797000	-0.0492523740930429	0.961870520674249
1165.6747	"Q9DC23"	"DnaJ homolog subfamily C member 10"	"Dnajc10"	4544900	3963600	1438900	3315800	3963600	-0.246120043830963	0.815695950850043
963.56408	"Q8BT07"	"Centrosomal protein of 55 kDa"	"Cep55"	0	2260600	872490	1044363.33333333	872490	-0.169081081669302	0.869409910724034
1746.8763	"Q9D051"	"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial"	"Pdhb"	107220000	68734000	23936000	66630000	68734000	-0.560302716993689	0.60159413618693
2154.0238	"P50431"	"Serine hydroxymethyltransferase, cytosolic"	"Shmt1"	22534000	13670000	5139400	13781133.3333333	13670000	-0.152676333107243	0.882501881661157
954.43031	"Q9DB34"	"Charged multivesicular body protein 2a"	"Chmp2a"	4104600	2545000	655660	2435086.66666667	2545000	-0.805758792538966	0.472417479283917
1779.9553	"P56480"	"ATP synthase subunit beta, mitochondrial"	"Atp5b"	33333000	4411400	9484800	15743066.6666667	9484800	-0.362461969890074	0.73297829854076
2288.1471	"Q9QY83"	"Actin-like protein 7B"	"Actl7b"	41079000	24857000	10488000	25474666.6666667	24857000	-0.56471682326842	0.589621959561043
1162.554	"Q9D6N5"	"Dr1-associated corepressor"	"Drap1"	9885300	12182000	0	7355766.66666667	9885300	-0.83598443610356	0.469835404464643
2683.2986	"P63087"	"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit;Serine/threonine-protein phosphatase PP1-gamma catalytic subunit"	"Ppp1ca;Ppp1cc"	121530000	23906000	11751000	52395666.6666667	23906000	-1.58729522100584	0.19122016783034
1382.734	"P52194"	"Calmegin"	"Clgn"	65342000	30048000	12273000	35887666.6666667	30048000	-0.287377785938751	0.784209078197552
1658.8603	"Q9CZD3"	"Glycine--tRNA ligase"	"Gars"	15903000	5865300	3154900	8307733.33333333	5865300	-0.229467898300509	0.828266052293593
2288.1934	"P80313"	"T-complex protein 1 subunit eta"	"Cct7"	82600000	34602000	20660000	45954000	34602000	-0.765776338579189	0.463537287542588
1054.6135	"P09041"	"Phosphoglycerate kinase 2"	"Pgk2"	57129000	39394000	18773000	38432000	39394000	-1.12807510666381	0.28145672346577
1996.9353	"Q99PL6"	"UBX domain-containing protein 6"	"Ubxn6"	6999500	6540300	3188500	5576100	6540300	-0.482492587319366	0.637457369979927
1993.8541	"Q9JJZ2"	"Tubulin alpha-8 chain"	"Tuba8"	29434000	15680000	6218800	17110933.3333333	15680000	-1.16186585389491	0.271320509955075
1377.6161	"Q9D9G2"	"Phosphatidylethanolamine-binding protein 4"	"Pebp4"	3647600	2265600	613630	2175610	2265600	-1.57674872328253	0.142761524963544
1663.9509	"Q9CQE8"	"UPF0568 protein C14orf166 homolog"	""	10343000	7849500	3873200	7355233.33333333	7849500	-0.476937743664586	0.653655302552962
1927.8469	"Q9R0P4"	"Small acidic protein"	"Smap"	12952000	6551100	2678600	7393900	6551100	-0.316219355045978	0.76410000567653
1243.6812	"Q9JHU4"	"Cytoplasmic dynein 1 heavy chain 1"	"Dync1h1"	15009000	7468200	0	7492400	7468200	-0.0847368252752927	0.939920335739287
1783.9832	"P48722"	"Heat shock 70 kDa protein 4L"	"Hspa4l"	24049000	11417000	9030200	14832066.6666667	11417000	-1.23152547945899	0.263106935740852
2166.0892	"Q3TTP0"	"SHC SH2 domain-binding protein 1-like protein"	"Shcbp1l"	58510000	18463000	8856600	28609866.6666667	18463000	-0.886520274549304	0.420866561088185
1071.6362	"Q9JHU4"	"Cytoplasmic dynein 1 heavy chain 1"	"Dync1h1"	8238800	4530400	1829000	4866066.66666667	4530400	-0.405862440744109	0.702665591227929
2261.0998	"Q9D7G0"	"Ribose-phosphate pyrophosphokinase 1"	"Prps1"	5768900	6864900	3254100	5295966.66666667	5768900	-0.183431444090338	0.861340041566545
2473.169	"Q9CW03"	"Structural maintenance of chromosomes protein 3"	"Smc3"	6187700	0	550400	2246033.33333333	550400	-0.0197572745977064	0.985481393660327
1210.5652	"Q8BGT8"	"Phytanoyl-CoA hydroxylase-interacting protein-like"	"Phyhipl"	0	5855300	2103200	2652833.33333333	2103200	-0.384263641192809	0.712009918571638
1134.5669	"Q8BKE9"	"Intraflagellar transport protein 74 homolog"	"Ift74"	5918500	2038900	784530	2913976.66666667	2038900	-0.24398447857636	0.819212803860127
1091.5499	"Q9CX34"	"Suppressor of G2 allele of SKP1 homolog"	"Sugt1"	7483200	3478000	1467000	4142733.33333333	3478000	-0.440997998285943	0.682118812831728
1883.055	"Q91YE6"	"Importin-9"	"Ipo9"	0	2288000	926520	1071506.66666667	926520	-0.131851015363184	0.899799854737787
4159.9134	"P52194"	"Calmegin"	"Clgn"	117190000	32207000	18296000	55897666.6666667	32207000	-1.28439914105442	0.241802933194401
854.48617	"Q8K2I9"	"F-box only protein 18"	"Fbxo18"	13045000	9150400	1711600	7969000	9150400	-1.38267965942291	0.219070496541593
1584.9127	"P45878"	"Peptidyl-prolyl cis-trans isomerase FKBP2"	"Fkbp2"	32471000	12309000	4575900	16451966.6666667	12309000	-0.481005522398061	0.669364210027772
2604.3218	"Q8C6E0"	"Cilia- and flagella-associated protein 36"	"Cfap36"	37128000	24347000	10348000	23941000	24347000	-0.370882698109649	0.72022161625779
1061.6274	"O88848"	"ADP-ribosylation factor-like protein 6"	"Arl6"	4546000	2075600	916650	2512750	2075600	-0.0333800625569693	0.974384489016295
2433.2329	"Q8BVN9"	"Protein maelstrom homolog"	"Mael"	17823000	12087000	6056300	11988766.6666667	12087000	-0.670169827118358	0.515211944866092
2536.2704	"O89112"	"LanC-like protein 1"	"Lancl1"	72572000	18844000	16309000	35908333.3333333	18844000	-1.46705744637134	0.172615885914982
2538.1373	"Q60662"	"A-kinase anchor protein 4"	"Akap4"	30851000	18666000	6980300	18832433.3333333	18666000	-0.49101601799887	0.636839288063769
1420.7562	"Q8K410"	"Disintegrin and metalloproteinase domain-containing protein 32"	"Adam32"	7985800	6154300	2234900	5458333.33333333	6154300	-0.67846821099101	0.512143096047021
1200.723	"Q8K4I7"	"Inactive serine protease 45"	"Prss45"	9117200	6124400	1859100	5700233.33333333	6124400	-0.440107863531422	0.675063035619134
3810.0204	"Q99MD6"	"Thioredoxin reductase 3"	"Txnrd3"	76889000	22393000	19480000	39587333.3333333	22393000	-2.11791014536777	0.0662361850850338
916.46141	"Q61334"	"B-cell receptor-associated protein 29"	"Bcap29"	20705000	10332000	3052300	11363100	10332000	-0.775326504814161	0.479131051103571
1194.5768	"Q6A4J8"	"Ubiquitin carboxyl-terminal hydrolase 7"	"Usp7"	0	7843200	2788300	3543833.33333333	2788300	-0.281942737742374	0.794883584660979
1529.7686	"Q9D8L5"	"Coiled-coil domain-containing protein 91"	"Ccdc91"	4120100	2567400	890550	2526016.66666667	2567400	-0.159200634237543	0.878322978863991
3771.8243	"Q8R081"	"Heterogeneous nuclear ribonucleoprotein L"	"Hnrnpl"	65457000	22606000	2283500	30115500	22606000	-0.725666643956783	0.562022612667309
1264.6486	"Q9JMC3"	"DnaJ homolog subfamily A member 4"	"Dnaja4"	18235000	13337000	3156700	11576233.3333333	13337000	-0.588740914865757	0.577790596440236
1691.7357	"O35660"	"Glutathione S-transferase Mu 6"	"Gstm6"	13815000	8894700	4109900	8939866.66666667	8894700	-0.0155562347377772	0.987972665835958
1719.8614	"Q8C7R4"	"Ubiquitin-like modifier-activating enzyme 6"	"Uba6"	4806000	3289700	1081500	3059066.66666667	3289700	-0.0284658586922218	0.978056454995452
2765.417	"Q99K01"	"Pyridoxal-dependent decarboxylase domain-containing protein 1"	"Pdxdc1"	3060600	2921000	1999200	2660266.66666667	2921000	-0.296589947500673	0.776253145231367
1880.9745	"Q9D9D3"	""	"Tbc1d21"	14458000	4644300	2373300	7158533.33333333	4644300	-1.15368626090219	0.291488107839368
934.41783	"Q3U0V1"	"Far upstream element-binding protein 2"	"Khsrp"	8823900	13059000	2881200	8254700	8823900	-0.688276998989793	0.529071786438713
948.43348	"Q91WJ8"	"Far upstream element-binding protein 1"	"Fubp1"	8957400	6084000	2029800	5690400	6084000	-0.39320456552328	0.719909339851468
988.55531	"Q60648"	"Ganglioside GM2 activator"	"Gm2a"	14119000	6886400	3787300	8264233.33333333	6886400	-0.17205818680904	0.879024022958682
2177.1368	"Q80WG7"	"E3 ubiquitin-protein ligase Trim36"	"Trim36"	30161000	11817000	4152200	15376733.3333333	11817000	-0.832326483351389	0.437275868111497
1683.9593	"Q9D7G0"	"Ribose-phosphate pyrophosphokinase 1;Ribose-phosphate pyrophosphokinase 2"	"Prps1;Prps2"	25239000	7237200	2158200	11544800	7237200	-0.420338052124881	0.725038428898354
1658.841	"P10649"	"Glutathione S-transferase Mu 1"	"Gstm1"	126230000	26916000	62437000	71861000	62437000	-2.47644341169057	0.0406842368318722
2444.0836	"Q9WTM5"	"RuvB-like 2"	"Ruvbl2"	6251200	3586200	3485100	4440833.33333333	3586200	-0.91711037997546	0.390673248566629
1700.8767	"P63028"	"Translationally-controlled tumor protein"	"Tpt1"	49133000	17831000	15595000	27519666.6666667	17831000	-1.37583829718393	0.238645537209687
2429.1573	"Q60668"	"Heterogeneous nuclear ribonucleoprotein D0"	"Hnrnpd"	17456000	8717700	10510000	12227900	10510000	-1.20467865180205	0.282168928677549
2463.2686	"Q99020"	"Heterogeneous nuclear ribonucleoprotein A/B"	"Hnrnpab"	42694000	11427000	10713000	21611333.3333333	11427000	-1.05783288324992	0.366443423039436
1883.9418	"Q9WV92"	"Band 4.1-like protein 3;Band 4.1-like protein 3, N-terminally processed"	"Epb41l3"	5274700	1943700	1133300	2783900	1943700	-0.258224020009743	0.806936571544818
1672.8567	"P15626"	"Glutathione S-transferase Mu 2"	"Gstm2"	172690000	35340000	55263000	87764333.3333333	55263000	-1.92588111484689	0.11026301153783
1727.8989	"Q80W21"	"Glutathione S-transferase Mu 7"	"Gstm7"	52535000	10441000	12685000	25220333.3333333	12685000	-1.13603151423976	0.313907136170209
1778.8808	"P48774"	"Glutathione S-transferase Mu 5"	"Gstm5"	37069000	11921000	16280000	21756666.6666667	16280000	-1.39474096203101	0.208249110564802
1307.6721	"P07901"	"Heat shock protein HSP 90-beta;Heat shock protein HSP 90-alpha"	"Hsp90ab1;Hsp90aa1"	373770000	55382000	46627000	158593000	55382000	-0.889483383461868	0.421991460568927
2185.0474	"Q9WTK7"	"Serine/threonine-protein kinase STK11"	"Stk11"	7970100	5508200	2382600	5286966.66666667	5508200	-0.602585229108535	0.560263532551404
1268.7228	"Q91ZT8"	"Ankyrin repeat and SOCS box protein 9"	"Asb9"	8521900	4839200	1369500	4910200	4839200	-1.91021018105566	0.0712181442008661
1424.8239	"Q91ZT8"	"Ankyrin repeat and SOCS box protein 9"	"Asb9"	3930200	3117400	2569300	3205633.33333333	3117400	-0.28498824119837	0.783858492434108
1927.9462	"Q91YP0"	"L-2-hydroxyglutarate dehydrogenase, mitochondrial"	"L2hgdh"	4942300	2562400	691900	2732200	2562400	-0.511816896366915	0.627530354930148
1328.701	"Q8VCT4"	"Carboxylesterase 1D"	"Ces1d"	20315000	8095200	3407700	10605966.6666667	8095200	-0.245198383903529	0.815330536439446
849.45962	"Q9D5V5"	"Cullin-5"	"Cul5"	4594900	4091500	1611200	3432533.33333333	4091500	-0.0192082357701906	0.98519758165381
1512.7647	"P41209"	"Centrin-1"	"Cetn1"	0	960510	644240	534916.666666667	644240	-0.632430484948662	0.536206631997198
831.46029	"P00342"	"L-lactate dehydrogenase C chain"	"Ldhc"	240370000	106200000	40954000	129174666.666667	106200000	-0.00815292050249032	0.993908398401367
1686.9669	"Q921T2"	"Torsin-1A-interacting protein 1"	"Tor1aip1"	14210000	10951000	5987400	10382800	10951000	-0.437303640575089	0.673643039024257
1291.666	"Q91WN1"	"DnaJ homolog subfamily C member 9"	"Dnajc9"	3575800	4015600	1395100	2995500	3575800	-0.697708573930471	0.513609994518515
1290.6027	"Q9JJ78"	"Lymphokine-activated killer T-cell-originated protein kinase"	"Pbk"	16509000	7734200	3307900	9183700	7734200	-1.51351333816699	0.169190563079739
1697.9564	"Q9D5V5"	"Cullin-5"	"Cul5"	11259000	4140900	1268900	5556266.66666667	4140900	-0.0325281077621787	0.975638205658863
2342.1866	"Q9D5A0"	"Sperm equatorial segment protein 1"	"Spesp1"	15555000	12312000	5058200	10975066.6666667	12312000	-1.03987238652305	0.315950816457349
1017.5342	"Q60662"	"A-kinase anchor protein 4"	"Akap4"	68617000	35695000	11195000	38502333.3333333	35695000	-0.26449306183893	0.80142483511244
2347.2722	"Q3THK7"	"GMP synthase [glutamine-hydrolyzing]"	"Gmps"	20419000	1922000	2237700	8192900	2237700	-0.854794393694187	0.449795333980839
1374.7355	"Q3UGF1"	"WD repeat-containing protein 19"	"Wdr19"	5483000	2748900	977950	3069950	2748900	-0.975632086507659	0.349368364145683
1789.9309	"Q9DBG6"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2"	"Rpn2"	16487000	9734300	4343400	10188233.3333333	9734300	-0.136316109950855	0.895553284925462
2867.5069	"Q91YQ5"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1"	"Rpn1"	70542000	21019000	10586000	34049000	21019000	-1.48673964552449	0.226908578371834
1305.6122	"Q9JMC3"	"DnaJ homolog subfamily A member 4"	"Dnaja4"	23149000	17357000	5661700	15389233.3333333	17357000	-0.0635535572594009	0.951114178888543
1303.7057	"Q9D2H9"	"Dynein assembly factor 1, axonemal"	"Dnaaf1"	7283400	3552800	951390	3929196.66666667	3552800	-0.623090740087804	0.561256028420341
2385.2288	"Q64737"	"Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase"	"Gart"	7501900	5607300	2423200	5177466.66666667	5607300	-0.309169498662	0.772518881545067
1827.8165	"Q9QUM9"	"Proteasome subunit alpha type-6"	"Psma6"	19987000	13070000	4505200	12520733.3333333	13070000	-0.00606294567559185	0.995329597940347
1335.6347	"P31230"	"Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2"	"Aimp1"	10087000	7270100	2727500	6694866.66666667	7270100	-0.476220786935988	0.662462381000633
1699.8821	"Q80W21"	"Glutathione S-transferase Mu 7"	"Gstm7"	304400000	70700000	28713000	134604333.333333	70700000	-0.237853648749371	0.826488229785031
919.44332	"P80315"	"T-complex protein 1 subunit delta"	"Cct4"	20913000	7390900	3337500	10547133.3333333	7390900	-1.60346334016747	0.162343451317252
1307.6762	"Q9DAM1"	"Leucine-rich repeat-containing protein 34"	"Lrrc34"	0	6401400	2364100	2921833.33333333	2364100	-0.266043814771591	0.804853383651644
2703.2785	"P15105"	"Glutamine synthetase"	"Glul"	50017000	33391000	13593000	32333666.6666667	33391000	-0.128372157595038	0.900365284774078
1262.6659	"Q8BGT8"	"Phytanoyl-CoA hydroxylase-interacting protein-like"	"Phyhipl"	4440700	4962300	1104300	3502433.33333333	4440700	-1.02394226904881	0.346524964681518
1206.6649	"Q3TIV5"	"Zinc finger CCCH domain-containing protein 15"	"Zc3h15"	2036500	934540	282810	1084616.66666667	934540	-0.579224439043939	0.579642099674684
1317.718	"P09411"	"Phosphoglycerate kinase 1"	"Pgk1"	33311000	28144000	8994300	23483100	28144000	-1.02372483604489	0.384973941266567
1143.6209	"O08810"	"116 kDa U5 small nuclear ribonucleoprotein component"	"Eftud2"	7073900	4220800	1588400	4294366.66666667	4220800	-0.273180292328264	0.80022380214492
1363.7017	"Q66JS6"	"Eukaryotic translation initiation factor 3 subunit J-B;Eukaryotic translation initiation factor 3 subunit J-A"	"Eif3j2;Eif3j1"	8781400	6004200	2740200	5841933.33333333	6004200	-0.80281309109897	0.445330143835491
941.55458	"P17710"	"Hexokinase-1"	"Hk1"	14781000	13127000	4296300	10734766.6666667	13127000	-0.0558892641724174	0.956912999764475
2234.1583	"P20029"	"78 kDa glucose-regulated protein"	"Hspa5"	11326000	4519000	4422800	6755933.33333333	4519000	-1.98423532432985	0.0652776639443906
1541.9029	"Q6ZQ38"	"Cullin-associated NEDD8-dissociated protein 1"	"Cand1"	41543000	23438000	9255800	24745600	23438000	-0.0891591845523126	0.930988888376294
2178.0494	"Q9DB77"	"Cytochrome b-c1 complex subunit 2, mitochondrial"	"Uqcrc2"	77779000	30339000	19456000	42524666.6666667	30339000	-0.0687799759683408	0.947043531228948
1365.6816	"P50580"	"Proliferation-associated protein 2G4"	"Pa2g4"	0	15619000	5568400	7062466.66666667	5568400	-0.152488674687578	0.900407561761893
1972.0849	"P16125"	"L-lactate dehydrogenase B chain"	"Ldhb"	0	4665500	3782000	2815833.33333333	3782000	-1.41686270960382	0.199278939067555
2535.1707	"Q99MN1"	"Lysine--tRNA ligase"	"Kars"	15481000	8631500	0	8037500	8631500	-1.83778264596636	0.13650955490624
