"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.AROM_Rep1"	"Intensity.AROM_Rep2"	"Intensity.AROM_Rep3"	"Mean_arom"	"Median_arom"	"logFC"	"Pvalue_limma"
1776.856	"P07356"	"Annexin A2"	"Anxa2"	144170000	83114000	36420000	87901333	83114000	1.434436	0.172601
1745.905	"P10107"	"Annexin A1"	"Anxa1"	159560000	29096000	37985000	75547000	37985000	3.709271	0.001081005
1802.859	"Q91XE8"	"Transmembrane protein 205"	"Tmem205"	19583000	7304300	16221000	14369433	16221000	0.575613	0.5791833
1491.695	"E9PV24"	"Fibrinogen alpha chain;Fibrinopeptide A;Fibrinogen alpha chain"	"Fga"	31630000	20996000	35982000	29536000	31630000	3.010044	0.004613566
3086.625	"Q8R081"	"Heterogeneous nuclear ribonucleoprotein L"	"Hnrnpl"	161210000	18305000	18447000	65987333	18447000	1.320035	0.262718
1440.661	"Q99K70"	"Ras-related GTP-binding protein C;Ras-related GTP-binding protein D"	"Rragc;Rragd"	4965000	2518100	3795100	3759400	3795100	1.938918	0.06344779
1135.612	"Q9D3P8"	"Plasminogen receptor (KT)"	"Plgrkt"	0	2631200	10164000	4265067	2631200	1.139648	0.3050263
1791.916	"Q8C570"	"mRNA export factor"	"Rae1"	6150300	4256000	7419100	5941800	6150300	0.8822555	0.3928104
983.5764	"P31428"	"Dipeptidase 1"	"Dpep1"	24199000	32194000	35478000	30623667	32194000	2.588872	0.0140687
904.4688	"Q9WTX5"	"S-phase kinase-associated protein 1"	"Skp1"	30530000	18001000	28368000	25633000	28368000	1.761463	0.1189122
868.4695	"Q91YH5"	"Atlastin-3"	"Atl3"	4839500	4988900	7722600	5850333	4988900	0.9821524	0.3398883
1323.734	"Q99LG2"	"Transportin-2"	"Tnpo2"	2499300	1546300	3389100	2478233	2499300	0.3501293	0.7345027
1728.941	"P21981"	"Protein-glutamine gamma-glutamyltransferase 2"	"Tgm2"	28087000	23596000	34707000	28796667	28087000	2.835949	0.007475951
1266.77	"Q91W89"	"Alpha-mannosidase 2C1"	"Man2c1"	0	1367400	3537000	1634800	1367400	1.06991	0.3052805
1577.845	"Q925I1"	"ATPase family AAA domain-containing protein 3"	"Atad3"	0	2025200	2071700	1365633	2025200	0.748719	0.4706959
1793.019	"Q99LC5"	"Electron transfer flavoprotein subunit alpha, mitochondrial"	"Etfa"	0	30047000	56630000	28892333	30047000	0.8066499	0.5140337
1333.797	"Q9QXX4"	"Calcium-binding mitochondrial carrier protein Aralar2"	"Slc25a13"	4521900	4046300	6580700	5049633	4521900	2.086761	0.04836378
984.5756	"Q9CZW5"	"Mitochondrial import receptor subunit TOM70"	"Tomm70a"	8415400	3131100	9443500	6996667	8415400	0.7754943	0.4552603
1439.737	"Q9CQ92"	"Mitochondrial fission 1 protein"	"Fis1"	11198000	5390400	0	5529467	5390400	0.07036661	0.9472828
1297.699	"Q9D0M3"	"Cytochrome c1, heme protein, mitochondrial"	"Cyc1"	28988000	21540000	45623000	32050333	28988000	0.7010818	0.4990504
1610.794	"Q91VD9"	"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial"	"Ndufs1"	9513700	8535500	13739000	10596067	9513700	0.8938762	0.3854657
1190.764	"Q9R0Q9"	"Mannose-P-dolichol utilization defect 1 protein"	"Mpdu1"	7641000	4938600	9448700	7342767	7641000	0.8917477	0.3891054
932.4386	"P28474"	"Alcohol dehydrogenase class-3"	"Adh5"	29424000	8166000	18819000	18803000	18819000	3.049041	0.007455141
1146.578	"Q3THG9"	"Alanyl-tRNA editing protein Aarsd1"	"Aarsd1"	0	2874500	4754100	2542867	2874500	1.232339	0.243476
1255.677	"Q91ZJ5"	"UTP--glucose-1-phosphate uridylyltransferase"	"Ugp2"	0	4822300	12785000	5869100	4822300	0.9104689	0.4251283
760.3868	"Q8C1A5"	"Thimet oligopeptidase"	"Thop1"	10709000	4398000	7608500	7571833	7608500	0.3910556	0.7043537
864.4164	"O35737"	"Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed;Heterogeneous nuclear ribonucleoprotein H2"	"Hnrnph1;Hnrnph2"	30597000	13553000	14106000	19418667	14106000	0.5631436	0.5882506
878.432	"Q9Z2X1"	"Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed"	"Hnrnpf"	29915000	13450000	22832000	22065667	22832000	0.3507764	0.7354129
1766.92	"Q6NZJ6"	"Eukaryotic translation initiation factor 4 gamma 1"	"Eif4g1"	6298900	2072900	4432600	4268133	4432600	0.3151187	0.7614417
782.4399	"O88844"	"Isocitrate dehydrogenase [NADP] cytoplasmic"	"Idh1"	13223000	5603800	30679000	16501933	13223000	1.683507	0.1120146
1705.94	"Q99MQ4"	"Asporin"	"Aspn"	6433800	7009900	10265000	7902900	7009900	4.038852	0.0002890575
3216.609	"Q99LF4"	"tRNA-splicing ligase RtcB homolog"	"Rtcb"	0	7840700	4751800	4197500	4751800	0.4002773	0.7134755
878.4498	"Q91YI0"	"Argininosuccinate lyase"	"Asl"	3635900	4208000	5005200	4283033	4208000	1.159161	0.2624326
1503.678	"O35737"	"Heterogeneous nuclear ribonucleoprotein H;Heterogeneous nuclear ribonucleoprotein H, N-terminally processed"	"Hnrnph1"	45348000	21368000	49189000	38635000	45348000	0.9317754	0.3689758
799.4552	"P80317"	"T-complex protein 1 subunit zeta"	"Cct6a"	32756000	15057000	24666000	24159667	24666000	0.3017248	0.7690576
1217.688	"P13439"	"Uridine 5-monophosphate synthase;Orotate phosphoribosyltransferase;Orotidine 5-phosphate decarboxylase"	"Umps"	4675400	1943700	2557100	3058733	2557100	1.033308	0.3194722
1580.904	"P28653"	"Biglycan"	"Bgn"	15060000	6948200	7677900	9895367	7677900	3.682058	0.0007669718
1469.661	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1"	"Iqgap1"	10937000	5268500	8102600	8102700	8102600	3.230979	0.002788163
974.4781	"P14211"	"Calreticulin"	"Calr"	173490000	65987000	194750000	144742333	173490000	0.9306392	0.3723271
1321.625	"P09405"	"Nucleolin"	"Ncl"	54333000	35222000	59810000	49788333	54333000	1.183766	0.2551773
1133.685	"Q62448"	"Eukaryotic translation initiation factor 4 gamma 2"	"Eif4g2"	0	1391200	5017500	2136233	1391200	0.6530517	0.5325709
1409.74	"Q9QYB5"	"Gamma-adducin"	"Add3"	4012100	4085000	0	2699033	4012100	0.1336104	0.9020924
1401.772	"P42227"	"Signal transducer and activator of transcription 3"	"Stat3"	0	3421100	4670600	2697233	3421100	1.781015	0.09307224
750.4276	"Q60590"	"Alpha-1-acid glycoprotein 1"	"Orm1"	10777000	13894000	18775000	14482000	13894000	3.537933	0.001087469
1674.821	"O70318"	"Band 4.1-like protein 2"	"Epb41l2"	15920000	12003000	14162000	14028333	14162000	1.817531	0.09732896
1090.577	"P62301"	"40S ribosomal protein S13"	"Rps13"	9628400	3751800	27321000	13567067	9628400	1.803065	0.09270282
1233.697	"Q8JZU2"	"Tricarboxylate transport protein, mitochondrial"	"Slc25a1"	8326000	4382100	10235000	7647700	8326000	1.355615	0.1973697
2292.094	"Q91V76"	"Ester hydrolase C11orf54 homolog"	""	8954000	2636700	0	3863567	2636700	0.4660645	0.6612889
1473.756	"Q9JLV5"	"Cullin-3"	"Cul3"	10737000	6300000	0	5679000	6300000	0.3057796	0.7871424
792.4606	"P10649"	"Glutathione S-transferase Mu 1"	"Gstm1"	39577000	2176500	35173000	25642167	35173000	0.6656459	0.5707993
1252.75	"P62301"	"40S ribosomal protein S13"	"Rps13"	5406000	913160	4043200	3454120	4043200	0.7272744	0.4877561
958.5448	"P16125"	"L-lactate dehydrogenase B chain"	"Ldhb"	65914000	39351000	100300000	68521667	65914000	0.8057736	0.435877
1656.909	"Q920E5"	"Farnesyl pyrophosphate synthase"	"Fdps"	20548000	2482400	4840800	9290400	4840800	0.0123248	0.9910608
3251.679	"Q9DCJ9"	"N-acetylneuraminate lyase"	"Npl"	0	7140900	7325700	4822200	7140900	1.376739	0.2196057
837.4457	"Q64727"	"Vinculin"	"Vcl"	11116000	3847300	0	4987767	3847300	1.494939	0.1788228
2543.25	"Q8BTM8"	"Filamin-A"	"Flna"	5896300	28346000	20165000	18135767	20165000	2.379209	0.02505224
3470.72	"Q80X90"	"Filamin-B"	"Flnb"	7195000	2774000	6610400	5526467	6610400	1.148762	0.2741188
827.5117	"Q01768"	"Nucleoside diphosphate kinase B;Nucleoside diphosphate kinase A"	"Nme2;Nme1"	147590000	94742000	184540000	142290667	147590000	1.041728	0.3135305
918.5327	"P10493"	"Nidogen-1"	"Nid1"	5215800	4276500	6293600	5261967	5215800	2.816291	0.009327259
757.4487	"P56375"	"Acylphosphatase-2"	"Acyp2"	2065300	1631300	3843600	2513400	2065300	0.8083687	0.4313913
932.5695	"Q9CPY7"	"Cytosol aminopeptidase"	"Lap3"	9004100	4441000	0	4481700	4441000	1.182959	0.2828835
1478.85	"P07724"	"Serum albumin"	"Alb"	120830000	31969000	22387000	58395333	31969000	2.433829	0.02353307
972.4764	"Q8K4Z5"	"Splicing factor 3A subunit 1"	"Sf3a1"	4152800	0	5214400	3122400	4152800	0.3621695	0.7401658
1386.663	"Q8BI84"	"Melanoma inhibitory activity protein 3"	"Mia3"	0	1409200	1504100	971100	1409200	0.5012248	0.6276347
2100.021	"P11352"	"Glutathione peroxidase 1"	"Gpx1"	0	3668200	1920600	1862933	1920600	0.5382733	0.6086684
851.5593	"Q9D2G2"	"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial"	"Dlst"	18457000	12121000	29513000	20030333	18457000	1.279392	0.2181689
1761.879	"Q9CZU6"	"Citrate synthase, mitochondrial"	"Cs"	106230000	43858000	74359000	74815667	74359000	0.4943888	0.6319012
4572.17	"O35969"	"Guanidinoacetate N-methyltransferase"	"Gamt"	254280000	32931000	17958000	101723000	32931000	0.4941711	0.6628975
1426.746	"Q91V01"	"Lysophospholipid acyltransferase 5"	"Lpcat3"	10022000	0	8314900	6112300	8314900	0.7893686	0.4803182
1619.786	"O08553"	"Dihydropyrimidinase-related protein 2"	"Dpysl2"	15852000	14423000	18849000	16374667	15852000	1.450002	0.1643683
857.5011	"Q8BMS1"	"Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase"	"Hadha"	36754000	15081000	37484000	29773000	36754000	1.346638	0.1982508
2647.281	"Q9CRA8"	"Exosome complex component RRP46"	"Exosc5"	0	3484600	4134900	2539833	3484600	0.5405041	0.6133252
1593.87	"O55222"	"Integrin-linked protein kinase"	"Ilk"	3774900	2681600	4829200	3761900	3774900	1.994173	0.05805044
1241.669	"P39054"	"Dynamin-2"	"Dnm2"	3604100	3272900	5018900	3965300	3604100	1.110637	0.2871174
1053.495	"Q9JLQ0"	"CD2-associated protein"	"Cd2ap"	0	1362900	3161500	1508133	1362900	1.507767	0.1482539
1038.48	"Q9D1K2"	"V-type proton ATPase subunit F"	"Atp6v1f"	8314500	5636100	8547700	7499433	8314500	1.381944	0.1820186
1533.656	"Q9QUR6"	"Prolyl endopeptidase"	"Prep"	4007400	2651900	3846500	3501933	3846500	1.048237	0.3128957
1238.563	"Q9D0K2"	"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial"	"Oxct1"	0	8150600	12540000	6896867	8150600	1.80532	0.09973244
2162.181	"Q99PV0"	"Pre-mRNA-processing-splicing factor 8"	"Prpf8"	0	5685400	6479400	4054933	5685400	0.5215599	0.6316871
756.384	"P51881"	"ADP/ATP translocase 1;ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed"	"Slc25a4;Slc25a5"	36419000	12245000	0	16221333	12245000	1.474178	0.1993623
1631.823	"P12787"	"Cytochrome c oxidase subunit 5A, mitochondrial"	"Cox5a"	74876000	29062000	65974000	56637333	65974000	0.759043	0.4648171
845.3701	"Q9Z1N5"	"Spliceosome RNA helicase Ddx39b"	"Ddx39b"	19620000	3556600	8348600	10508400	8348600	0.9649858	0.3754758
2394.079	"P37040"	"NADPH--cytochrome P450 reductase"	"Por"	10175000	3622800	5645400	6481067	5645400	1.565976	0.1441251
2103.031	"Q03265"	"ATP synthase subunit alpha, mitochondrial"	"Atp5a1"	152330000	69109000	110910000	110783000	110910000	1.123599	0.2790214
1150.481	"Q9D4H8"	"Cullin-2"	"Cul2"	3673300	0	1966600	1879967	1966600	0.3091525	0.7668405
1731.001	"O70133"	"ATP-dependent RNA helicase A"	"Dhx9"	0	2319600	3911300	2076967	2319600	1.998556	0.0837906
992.5113	"Q08091"	"Calponin-1"	"Cnn1"	1121900	5396400	0	2172767	1121900	0.9020923	0.3960361
1475.754	"P27546"	"Microtubule-associated protein 4"	"Map4"	57959000	21464000	41820000	40414333	41820000	1.084263	0.3113801
1416.717	"Q8C7R4"	"Ubiquitin-like modifier-activating enzyme 6"	"Uba6"	0	4728700	6833300	3854000	4728700	0.6162994	0.5698598
1640.776	"Q62188"	"Dihydropyrimidinase-related protein 3"	"Dpysl3"	12045000	11351000	17826000	13740667	12045000	1.10846	0.2886097
2295.139	"P16125"	"L-lactate dehydrogenase B chain"	"Ldhb"	185860000	40348000	34169000	86792333	40348000	0.7627985	0.484159
1702.762	"P16546"	"Spectrin alpha chain, non-erythrocytic 1"	"Sptan1"	17174000	11858000	6059900	11697300	11858000	2.452228	0.02526855
871.4763	"Q64727"	"Vinculin"	"Vcl"	10249000	11583000	13186000	11672667	11583000	2.323085	0.03220572
1353.623	"Q91VD9"	"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial"	"Ndufs1"	12063000	5488600	7053700	8201767	7053700	0.7083544	0.4954249
881.3701	"Q60864"	"Stress-induced-phosphoprotein 1"	"Stip1"	0	9425800	22568000	10664600	9425800	2.237794	0.0740303
1273.528	"P54823"	"Probable ATP-dependent RNA helicase DDX6"	"Ddx6"	5880900	2952900	5968900	4934233	5880900	0.5261423	0.6109296
1033.486	"P50516"	"V-type proton ATPase catalytic subunit A"	"Atp6v1a"	18139000	0	22460000	13533000	18139000	1.098118	0.3430012
1608.858	"Q920B9"	"FACT complex subunit SPT16"	"Supt16h"	2394900	1524200	2153600	2024233	2153600	0.6740251	0.5140397
1020.429	"P14576"	"Signal recognition particle 54 kDa protein"	"Srp54"	2783100	1338100	2909200	2343467	2783100	1.384478	0.185432
1259.593	"Q3THE2"	"Myosin regulatory light chain 12B"	"Myl12b"	0	23001000	53658000	25553000	23001000	0.7122886	0.533646
1245.578	"Q9CQ19"	"Myosin regulatory light polypeptide 9"	"Myl9"	11918000	21276000	20921000	18038333	20921000	2.036471	0.05174208
2601.231	"Q8VEK3"	"Heterogeneous nuclear ribonucleoprotein U"	"Hnrnpu"	0	11838000	10650000	7496000	10650000	0.2738944	0.8092579
1070.597	"Q6P4T2"	"U5 small nuclear ribonucleoprotein 200 kDa helicase"	"Snrnp200"	5006100	0	3047900	2684667	3047900	0.01119134	0.9918036
1327.641	"Q9QXD6"	"Fructose-1,6-bisphosphatase 1"	"Fbp1"	0	116950000	244270000	120406667	116950000	1.362438	0.3274125
855.4927	"P51881"	"ADP/ATP translocase 4;ADP/ATP translocase 4, N-terminally processed;ADP/ATP translocase 1;ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed"	"Slc25a31;Slc25a4;Slc25a5"	33631000	15034000	112980000	53881667	33631000	1.709804	0.1094901
1460.824	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	0	6663700	2242500	2968733	2242500	0.6664152	0.5347981
1164.56	"O08677"	"Kininogen-1;Kininogen-1 heavy chain;Bradykinin;Kininogen-1 light chain"	"Kng1"	27375000	55337000	47572000	43428000	47572000	3.828886	0.0006038237
2306.111	"Q61830"	"Macrophage mannose receptor 1"	"Mrc1"	17195000	10608000	0	9267667	10608000	0.6621105	0.5594407
1323.6	"P10493"	"Nidogen-2;Nidogen-1"	"Nid2;Nid1"	1159900	4600100	14568000	6776000	4600100	3.35988	0.003287664
1418.736	"Q9DB77"	"Cytochrome b-c1 complex subunit 2, mitochondrial"	"Uqcrc2"	10491000	6298400	24746000	13845133	10491000	0.9418297	0.368406
1109.492	"Q8CIE6"	"Coatomer subunit alpha;Xenin;Proxenin"	"Copa"	0	4121700	6393300	3505000	4121700	0.922903	0.3920207
1477.643	"P24457"	"Cytochrome P450 2D11"	"Cyp2d11"	2243400	3416300	4940000	3533233	3416300	0.390616	0.7063904
1820.004	"Q8K4Z3"	"NAD(P)H-hydrate epimerase"	"Apoa1bp"	19461000	10628000	20589000	16892667	19461000	0.8708308	0.3995434
1405.709	"P17182"	"Alpha-enolase;Gamma-enolase"	"Eno1;Eno2"	98345000	106620000	37401000	80788667	98345000	0.6694123	0.5185661
1841.892	"O88544"	"COP9 signalosome complex subunit 4"	"Cops4"	12447000	3134700	4915100	6832267	4915100	0.7044929	0.5047926
2163.875	"Q9Z1X4"	"Interleukin enhancer-binding factor 3"	"Ilf3"	10650000	3102000	3645000	5799000	3645000	0.4040871	0.7053173
1344.707	"P62309"	"Small nuclear ribonucleoprotein G"	"Snrpg"	12864000	7842600	7567900	9424833	7842600	1.138197	0.2852707
1157.604	"Q8VDJ3"	"Vigilin"	"Hdlbp"	0	3137900	2790700	1976200	2790700	0.8369158	0.4214088
845.4243	"P06728"	"Apolipoprotein A-IV"	"Apoa4"	18126000	36904000	0	18343333	18126000	0.7087773	0.5274095
1314.703	"Q03734"	"Serine protease inhibitor A3N;Serine protease inhibitor A3A;Serine protease inhibitor A3M"	"Serpina3n;Serpina3a;Serpina3m"	0	10130000	7493000	5874333	7493000	1.755736	0.1063621
967.5127	"P14869"	"60S acidic ribosomal protein P0"	"Rplp0"	35834000	28376000	35085000	33098333	35085000	1.151023	0.2656353
2520.238	"Q02053"	"Ubiquitin-like modifier-activating enzyme 1"	"Uba1"	22523000	14787000	3408700	13572900	14787000	0.7847536	0.4541206
2447.212	"Q62188"	"Dihydropyrimidinase-related protein 3"	"Dpysl3"	15584000	15479000	19725000	16929333	15584000	0.9050102	0.3829805
1387.71	"Q9QZM0"	"Ubiquilin-2"	"Ubqln2"	6511200	3438600	3011400	4320400	3438600	1.042927	0.3135556
1104.484	"P23116"	"Eukaryotic translation initiation factor 3 subunit A"	"Eif3a"	2307700	703780	1431800	1481093	1431800	0.2024399	0.84407
922.4872	"Q01149"	"Collagen alpha-2(I) chain"	"Col1a2"	230370000	77658000	304030000	204019333	230370000	5.136033	2.582958e-05
1317.62	"Q99LI2"	"Chloride channel CLIC-like protein 1"	"Clcc1"	0	905240	1805000	903413.3	905240	1.719898	0.1000571
2262.11	"P63017"	"Heat shock cognate 71 kDa protein"	"Hspa8"	270760000	147470000	16566000	144932000	147470000	0.107869	0.9205742
1090.566	"Q08091"	"Calponin-1"	"Cnn1"	0	22288000	8271500	10186500	8271500	1.600069	0.1558794
1604.787	"Q9D8E6"	"60S ribosomal protein L4"	"Rpl4"	14128000	6506400	5401300	8678567	6506400	0.06880469	0.9467265
2444.259	"Q61147"	"Ceruloplasmin"	"Cp"	0	22645000	26083000	16242667	22645000	2.24311	0.0598435
1712.858	"P62774"	"Myotrophin"	"Mtpn"	67350000	52410000	17054000	45604667	52410000	0.02328604	0.9820001
1236.519	"Q91W50"	"Cold shock domain-containing protein E1"	"Csde1"	4455100	1850600	4612800	3639500	4455100	0.7956893	0.4470022
1144.559	"Q91YT0"	"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial"	"Ndufv1"	11254000	4572300	13842000	9889433	11254000	1.026208	0.3289143
2005.861	"P06801"	"NADP-dependent malic enzyme"	"Me1"	143400000	36192000	45957000	75183000	45957000	0.8375373	0.4359213
843.5218	"P28271"	"Cytoplasmic aconitate hydratase"	"Aco1"	4779100	3772900	11216000	6589333	4779100	1.206861	0.2494071
1290.682	"Q9QY76"	"Vesicle-associated membrane protein-associated protein B;Vesicle-associated membrane protein-associated protein A"	"Vapb;Vapa"	72532000	40095000	59246000	57291000	59246000	0.6324525	0.5406816
1904.913	"Q8BFS6"	"Serine/threonine-protein phosphatase CPPED1"	"Cpped1"	0	1547700	2596500	1381400	1547700	0.6527955	0.5299248
1010.612	"Q9QYR9"	"Acyl-coenzyme A thioesterase 1;Acyl-coenzyme A thioesterase 2, mitochondrial"	"Acot1;Acot2"	2463200	2012300	4148300	2874600	2463200	2.400876	0.0245271
1776.948	"P54116"	"Erythrocyte band 7 integral membrane protein"	"Stom"	0	1019700	1443100	820933.3	1019700	0.1825335	0.8594218
1425.652	"O55234"	"Proteasome subunit beta type-5"	"Psmb5"	7971300	4247500	9079800	7099533	7971300	0.5454739	0.6006189
1378.72	"Q9Z1Q9"	"Valine--tRNA ligase"	"Vars"	0	7899000	17240000	8379667	7899000	0.6733779	0.5604433
2940.463	"Q9D0F3"	"Protein ERGIC-53"	"Lman1"	0	16759000	16221000	10993333	16221000	2.495003	0.03221083
894.4923	"P47199"	"Quinone oxidoreductase"	"Cryz"	9719800	4750500	5738000	6736100	5738000	0.8956448	0.3870303
812.4756	"Q8K003"	"Translation machinery-associated protein 7"	"Tma7"	5779300	4207000	7168200	5718167	5779300	0.7570226	0.4599033
1183.645	"Q80VD1"	"Protein FAM98B"	"Fam98b"	7693900	4453900	11438000	7861933	7693900	1.043953	0.3157413
2188.062	"P24270"	"Catalase"	"Cat"	45942000	19342000	15441000	26908333	19342000	1.859135	0.08863297
1272.683	"Q99P72"	"Reticulon-4"	"Rtn4"	20208000	8031500	9452400	12563967	9452400	2.234006	0.03614777
1162.635	"Q62523"	"Zyxin"	"Zyx"	6023300	4241100	5465700	5243367	5465700	1.250834	0.2245965
1144.624	"Q9DCN2"	"NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form"	"Cyb5r3"	23190000	15436000	22204000	20276667	22204000	0.9480203	0.3576579
1327.565	"P97371"	"Proteasome activator complex subunit 1"	"Psme1"	6937500	4452200	4993200	5460967	4993200	1.296174	0.2150415
1010.478	"Q91W39"	"Nuclear receptor coactivator 5"	"Ncoa5"	2632800	263060	0	965286.7	263060	0.3851188	0.7362807
1302.657	"Q8CGF7"	"Transcription elongation regulator 1"	"Tcerg1"	2194200	1236000	1469100	1633100	1469100	1.395284	0.179366
1158.567	"Q922E4"	"Ethanolamine-phosphate cytidylyltransferase"	"Pcyt2"	5808400	1981100	4590700	4126733	4590700	0.2193922	0.8332596
2161.967	"Q9Z2U1"	"Proteasome subunit alpha type-5"	"Psma5"	74333000	33139000	58965000	55479000	58965000	0.6219552	0.5498035
1313.6	"Q922V4"	"Pleiotropic regulator 1"	"Plrg1"	3214800	705290	0	1306697	705290	0.3542279	0.7379939
1458.718	"Q8C052"	"Microtubule-associated protein 1S;MAP1S heavy chain;MAP1S light chain"	"Map1s"	718190	1376300	1856100	1316863	1376300	1.239713	0.2326085
977.4818	"Q9WVE8"	"Protein kinase C and casein kinase substrate in neurons protein 2"	"Pacsin2"	6504700	1772000	9825300	6034000	6504700	1.371868	0.2098801
867.4563	"Q01149"	"Collagen alpha-2(I) chain"	"Col1a2"	10104000	3901300	31662000	15222433	10104000	5.281839	1.741722e-05
1625.78	"Q8K310"	"Matrin-3"	"Matr3"	9834600	3662700	7164400	6887233	7164400	0.6545343	0.5353602
817.3818	"Q8VDJ3"	"Vigilin"	"Hdlbp"	0	2187000	11754000	4647000	2187000	1.707844	0.1194773
930.4658	"Q61937"	"Nucleophosmin"	"Npm1"	77678000	48843000	87546000	71355667	77678000	0.517093	0.6154235
844.4079	"Q91ZJ5"	"UTP--glucose-1-phosphate uridylyltransferase"	"Ugp2"	7757300	432550	0	2729950	432550	0.08470508	0.9375449
1089.501	"Q00612"	"Glucose-6-phosphate 1-dehydrogenase X"	"G6pdx"	0	9365900	17254000	8873300	9365900	1.578958	0.1661251
2041.037	"P36993"	"Protein phosphatase 1B"	"Ppm1b"	6206500	2496100	10669000	6457200	6206500	0.3419087	0.7521197
1394.817	"Q91XQ0"	"Dynein heavy chain 8, axonemal"	"Dnah8"	0	503650	577310	360320	503650	0.1842558	0.857779
1725.898	"Q04750"	"DNA topoisomerase 1"	"Top1"	8718500	2333300	5548700	5533500	5548700	2.433787	0.02226834
1845.978	"Q9WV54"	"Acid ceramidase;Acid ceramidase subunit alpha;Acid ceramidase subunit beta"	"Asah1"	17620000	8873800	9996400	12163400	9996400	2.041163	0.05199745
870.4559	"Q9D906"	"Ubiquitin-like modifier-activating enzyme ATG7"	"Atg7"	2143000	1558400	0	1233800	1558400	0.20395	0.8474282
2279.053	"O88342"	"WD repeat-containing protein 1"	"Wdr1"	22048000	15403000	0	12483667	15403000	0.1110411	0.9228459
3268.681	"Q9ESZ8"	"General transcription factor II-I"	"Gtf2i"	0	2980400	3234800	2071733	2980400	1.153425	0.2666213
2468.219	"P62814"	"V-type proton ATPase subunit B, brain isoform"	"Atp6v1b2"	39334000	6705800	9686500	18575433	9686500	1.787055	0.1099689
1602.841	"Q9QZ06"	"Toll-interacting protein"	"Tollip"	0	5933500	14453000	6795500	5933500	0.5924857	0.5995775
908.512	"Q62189"	"U1 small nuclear ribonucleoprotein A;U2 small nuclear ribonucleoprotein B"	"Snrpa;Snrpb2"	19233000	7242700	17796000	14757233	17796000	0.7845209	0.4497805
1157.568	"E9Q7G0"	""	"Numa1"	2561900	973590	4238800	2591430	2561900	0.6974334	0.501621
1616.808	"O88696"	"ATP-dependent Clp protease proteolytic subunit, mitochondrial"	"Clpp"	6042700	4777100	3143000	4654267	4777100	1.600387	0.1377453
1066.468	"P08003"	"Protein disulfide-isomerase A4"	"Pdia4"	10861000	8030300	8076400	8989233	8076400	0.6356538	0.5441816
2151.993	"Q68FD5"	"Clathrin heavy chain 1"	"Cltc"	26175000	21763000	43136000	30358000	26175000	1.276332	0.2237011
1375.604	"Q6PCM1"	"Lysine-specific demethylase 3A"	"Kdm3a"	1512200	0	1316000	942733.3	1316000	0.5080813	0.6222588
1727.794	"Q99PW8"	"Kinesin-like protein KIF17"	"Kif17"	0	745380	1963600	902993.3	745380	0.1287794	0.901638
1530.747	"Q3UPH1"	"Protein PRRC1"	"Prrc1"	4564000	5101900	5169400	4945100	5101900	1.248269	0.2253648
1399.782	"Q9D0M1"	"Phosphoribosyl pyrophosphate synthase-associated protein 1"	"Prpsap1"	4241200	3991100	6591700	4941333	4241200	1.21358	0.2417021
2677.333	"Q99NB1"	"Acetyl-coenzyme A synthetase 2-like, mitochondrial"	"Acss1"	0	3986200	4189800	2725333	3986200	1.066643	0.3067837
801.4345	"Q60847"	"Collagen alpha-1(XII) chain"	"Col12a1"	457410	0	28713000	9723470	457410	1.331252	0.2533524
2686.234	"Q9D8N0"	"Elongation factor 1-gamma"	"Eef1g"	58526000	21466000	45118000	41703333	45118000	0.43419	0.6789792
1863.911	"O88844"	"Isocitrate dehydrogenase [NADP] cytoplasmic"	"Idh1"	0	4355500	7505900	3953800	4355500	0.3787974	0.7331964
972.4777	"Q9WV54"	"Acid ceramidase;Acid ceramidase subunit alpha;Acid ceramidase subunit beta"	"Asah1"	22459000	7251500	0	9903500	7251500	0.9235901	0.4204502
1706.848	"Q68FD5"	"Clathrin heavy chain 1"	"Cltc"	8876000	6984800	8960500	8273767	8876000	1.121282	0.2818464
2526.229	"P57759"	"Endoplasmic reticulum resident protein 29"	"Erp29"	0	8924300	20196000	9706767	8924300	0.5533359	0.6343926
2989.403	"Q61147"	"Ceruloplasmin"	"Cp"	10986000	10197000	0	7061000	10197000	1.170254	0.2921821
